timestamp,price,market_cap,total_volume
2022-05-06,81.76410675048828,0.0,1585081920
2022-05-07,78.9834213256836,0.0,1139093165
2022-05-08,75.22018432617188,0.0,1439700868
2022-05-09,63.2696533203125,0.0,2773999164
2022-05-10,66.76615142822266,0.0,3677013066
2022-05-11,50.21084976196289,0.0,4432811558
2022-05-12,44.683589935302734,0.0,4471167155
2022-05-13,48.59355163574219,0.0,2854210432
2022-05-14,52.4172248840332,0.0,2042138537
2022-05-15,58.81126022338867,0.0,1843835578
2022-05-16,53.646461486816406,0.0,2067312217
2022-05-17,57.12562561035156,0.0,1823895389
2022-05-18,49.75621032714844,0.0,1745565671
2022-05-19,52.2139778137207,0.0,1958004386
2022-05-20,49.538509368896484,0.0,1830699507
2022-05-21,50.3179817199707,0.0,979492374
2022-05-22,52.75518035888672,0.0,1105760506
2022-05-23,49.05685043334961,0.0,1661669360
2022-05-24,49.65333557128906,0.0,1508166642
2022-05-25,47.982425689697266,0.0,1304580067
2022-05-26,43.4912109375,0.0,2208994514
2022-05-27,40.981346130371094,0.0,2256358026
2022-05-28,44.343162536621094,0.0,1254325884
2022-05-29,44.90961456298828,0.0,1317843243
2022-05-30,47.179443359375,0.0,1708817065
2022-05-31,45.76784133911133,0.0,1509191627
2022-06-01,40.26966857910156,0.0,1422647092
2022-06-02,40.8913459777832,0.0,1554022054
2022-06-03,38.259220123291016,0.0,1348656102
2022-06-04,38.93144607543945,0.0,1130762770
2022-06-05,38.480533599853516,0.0,998532387
2022-06-06,42.43313217163086,0.0,1955057411
2022-06-07,39.43757247924805,0.0,1974825213
2022-06-08,38.84336853027344,0.0,1211034282
2022-06-09,39.97260665893555,0.0,1265873005
2022-06-10,37.08976745605469,0.0,1177042406
2022-06-11,33.82111740112305,0.0,1086904917
2022-06-12,30.743270874023438,0.0,1430666510
2022-06-13,28.19236183166504,0.0,2577135234
2022-06-14,29.714618682861328,0.0,2317785256
2022-06-15,34.48794174194336,0.0,2574959860
2022-06-16,29.989742279052734,0.0,1908909523
2022-06-17,30.742919921875,0.0,1283536081
2022-06-18,31.80793571472168,0.0,1804420726
2022-06-19,34.24374771118164,0.0,2005402608
2022-06-20,35.4171142578125,0.0,1958378683
2022-06-21,36.121158599853516,0.0,1790090431
2022-06-22,34.12163543701172,0.0,1533123071
2022-06-23,38.17523193359375,0.0,1666479184
2022-06-24,42.2120475769043,0.0,1765927064
2022-06-25,42.33281326293945,0.0,1271293523
2022-06-26,39.40808868408203,0.0,1138724690
2022-06-27,38.45125198364258,0.0,1253389517
2022-06-28,35.326438903808594,0.0,1361946847
2022-06-29,33.8739013671875,0.0,1366803516
2022-06-30,33.588417053222656,0.0,1321861663
2022-07-01,32.803070068359375,0.0,1427407655
2022-07-02,33.35940933227539,0.0,765552187
2022-07-03,33.38593292236328,0.0,605659825
2022-07-04,36.785030364990234,0.0,1091202628
2022-07-05,35.39555358886719,0.0,1569156882
2022-07-06,37.07356262207031,0.0,1410588451
2022-07-07,38.518306732177734,0.0,1189167903
2022-07-08,38.286720275878906,0.0,1485794730
2022-07-09,38.07196044921875,0.0,789899204
2022-07-10,36.697608947753906,0.0,714119421
2022-07-11,33.463600158691406,0.0,930216020
2022-07-12,32.75759506225586,0.0,916386230
2022-07-13,34.91093826293945,0.0,1313110217
2022-07-14,37.10782241821289,0.0,1320137563
2022-07-15,37.41592788696289,0.0,1266226950
2022-07-16,39.57412338256836,0.0,1149921714
2022-07-17,38.64472198486328,0.0,1119935904
2022-07-18,43.746158599853516,0.0,1793335611
2022-07-19,44.89987564086914,0.0,2530289999
2022-07-20,42.09366989135742,0.0,2020822242
2022-07-21,43.19059371948242,0.0,1926399176
2022-07-22,40.61850357055664,0.0,1523873136
2022-07-23,40.040977478027344,0.0,1151436691
2022-07-24,41.00658416748047,0.0,1115260733
2022-07-25,36.711997985839844,0.0,1465847128
2022-07-26,36.190853118896484,0.0,1362323126
2022-07-27,40.3078498840332,0.0,1829226049
2022-07-28,42.84526824951172,0.0,2454901807
2022-07-29,41.926998138427734,0.0,2066610408
2022-07-30,43.755889892578125,0.0,1980341418
2022-07-31,42.400203704833984,0.0,1356657075
2022-08-01,41.78648376464844,0.0,1082119921
2022-08-02,39.7545051574707,0.0,1205226999
2022-08-03,38.54441833496094,0.0,2312325350
2022-08-04,38.83067321777344,0.0,1235137178
2022-08-05,40.561031341552734,0.0,1198859111
2022-08-06,40.0570068359375,0.0,650997770
2022-08-07,40.6055908203125,0.0,614104051
2022-08-08,42.17055130004883,0.0,1117550363
2022-08-09,40.372623443603516,0.0,895263875
2022-08-10,42.365867614746094,0.0,1389333742
2022-08-11,42.8217887878418,0.0,1735349568
2022-08-12,45.33475875854492,0.0,1128246063
2022-08-13,46.485347747802734,0.0,1416039040
2022-08-14,44.916568756103516,0.0,1061034922
2022-08-15,43.82322311401367,0.0,1364253429
2022-08-16,43.15880584716797,0.0,1131452045
2022-08-17,40.403053283691406,0.0,1336772691
2022-08-18,39.545230865478516,0.0,885648540
2022-08-19,35.8902587890625,0.0,1821467945
