timestamp,price,market_cap,total_volume
2022-06-09,1789.8260498046875,0.0,12013083393
2022-06-10,1665.042236328125,0.0,18504740451
2022-06-11,1529.6634521484375,0.0,21127089064
2022-06-12,1445.216552734375,0.0,23465074882
2022-06-13,1204.582763671875,0.0,45162788786
2022-06-14,1211.662841796875,0.0,33327826525
2022-06-15,1233.2064208984375,0.0,37539999450
2022-06-16,1067.730712890625,0.0,18907671369
2022-06-17,1086.519287109375,0.0,14591486540
2022-06-18,993.6367797851562,0.0,21655406608
2022-06-19,1127.656494140625,0.0,21795481981
2022-06-20,1127.6424560546875,0.0,19739691429
2022-06-21,1124.8245849609375,0.0,15632089439
2022-06-22,1051.421875,0.0,15010593493
2022-06-23,1143.38671875,0.0,14657862919
2022-06-24,1226.8447265625,0.0,16981552654
2022-06-25,1243.4468994140625,0.0,12481946184
2022-06-26,1199.8316650390625,0.0,12096607824
2022-06-27,1193.6806640625,0.0,12492225250
2022-06-28,1144.5792236328125,0.0,14023205651
2022-06-29,1098.94384765625,0.0,15386286815
2022-06-30,1067.298828125,0.0,16350755497
2022-07-01,1059.767333984375,0.0,17499453625
2022-07-02,1066.5128173828125,0.0,9935603640
2022-07-03,1073.7669677734375,0.0,8557248150
2022-07-04,1151.05908203125,0.0,13670889311
2022-07-05,1134.541015625,0.0,16195518291
2022-07-06,1186.9739990234375,0.0,15373536703
2022-07-07,1237.5933837890625,0.0,14230795894
2022-07-08,1222.5062255859375,0.0,16315929082
2022-07-09,1216.978271484375,0.0,8821353104
2022-07-10,1168.401611328125,0.0,10984558039
2022-07-11,1097.236572265625,0.0,12064180410
2022-07-12,1038.191650390625,0.0,12583282453
2022-07-13,1113.587158203125,0.0,18302588147
2022-07-14,1191.5262451171875,0.0,16688640823
2022-07-15,1233.129150390625,0.0,17411448225
2022-07-16,1352.62646484375,0.0,18364013796
2022-07-17,1338.6357421875,0.0,16079711737
2022-07-18,1578.7178955078125,0.0,27440420623
2022-07-19,1542.9752197265625,0.0,27753529276
2022-07-20,1520.20068359375,0.0,22942708340
2022-07-21,1576.74951171875,0.0,20009556587
2022-07-22,1537.4051513671875,0.0,18926100582
2022-07-23,1549.2974853515625,0.0,14998811383
2022-07-24,1599.4766845703125,0.0,17217849557
2022-07-25,1445.3834228515625,0.0,20585056021
2022-07-26,1441.8067626953125,0.0,18238563509
2022-07-27,1636.232666015625,0.0,23007524016
2022-07-28,1725.4681396484375,0.0,27231399966
2022-07-29,1727.406982421875,0.0,23249531113
2022-07-30,1695.969482421875,0.0,15576977870
2022-07-31,1681.517333984375,0.0,14200735370
2022-08-01,1635.19580078125,0.0,16191371176
2022-08-02,1632.9454345703125,0.0,20426082309
2022-08-03,1618.87451171875,0.0,16786218830
2022-08-04,1608.205810546875,0.0,14467440626
2022-08-05,1732.254638671875,0.0,18546491876
2022-08-06,1691.6580810546875,0.0,11757911705
2022-08-07,1699.350830078125,0.0,10252090340
2022-08-08,1775.51611328125,0.0,16841424404
2022-08-09,1703.0250244140625,0.0,16368619692
2022-08-10,1851.74267578125,0.0,23512477984
